Year,Type,Country,Sex ,Age,Fatal (Y/N)
1968.0,Invalid,USA,M,63,N
1968.0,Unprovoked,USA,M,10,N
1968.0,Unprovoked,AUSTRALIA,M,21,N
1968.0,Unprovoked,PAPUA NEW GUINEA,M,7,Y
1968.0,Provoked,AUSTRALIA,M,47,N
1968.0,Unprovoked,SOUTH AFRICA,M,35,N
1968.0,Unprovoked,USA,M,20,N
1968.0,Invalid,USA,M,28,N
1968.0,Unprovoked,USA,M,17,N
1968.0,Unprovoked,AUSTRALIA,F,14,N
1968.0,Unprovoked,AUSTRALIA,M,26,N
1967.0,Unprovoked,SOUTH AFRICA,M,22,N
1967.0,Invalid,PAPUA NEW GUINEA,M,32,N
1967.0,Unprovoked,FIJI,M,27,N
1967.0,Unprovoked,AUSTRALIA,M,59,Y
1967.0,Provoked,AUSTRALIA,M,15,N
1967.0,Unprovoked,AUSTRALIA,M,18,N
1967.0,Provoked,FIJI,M,21,N
1967.0,Unprovoked,USA,M,19,N
1967.0,Unprovoked,TONGA,M,17,N
1967.0,Unprovoked,PAPUA NEW GUINEA,M,23,Y
1967.0,Provoked,USA,M,24,N
1967.0,Unprovoked,JAPAN,M,19,Y
1967.0,Unprovoked,AUSTRALIA,M,23,Y
1967.0,Unprovoked,BERMUDA,F,19,N
1967.0,Invalid,AUSTRALIA,M,? & 19,Y
1967.0,Unprovoked,USA,M,15,N
1967.0,Unprovoked,BAHAMAS,M,41,N
1967.0,Unprovoked,USA,M,20,N
1967.0,Unprovoked,TURKEY,M,36,Y
1967.0,Invalid,USA,M,18,N
1967.0,Provoked,USA,M,26,N
1967.0,Provoked,AUSTRALIA,M,30,N
1967.0,Provoked,AUSTRALIA,M,22,N
1967.0,Provoked,UNITED KINGDOM,M,60,N
1967.0,Provoked,NEW ZEALAND,M,21,N
1967.0,Unprovoked,SOUTH AFRICA,M,32,N
1967.0,Provoked,AUSTRALIA,M,36,N
1967.0,Unprovoked,NEW ZEALAND,M,21,Y
1967.0,Unprovoked,PAPUA NEW GUINEA,M,14,N
1967.0,Unprovoked,MOZAMBIQUE,M,31,N
1967.0,Provoked,AUSTRALIA,M,15,N
1966.0,Unprovoked,AUSTRALIA,M,30,N
1966.0,Provoked,AUSTRALIA,M,29,N
1966.0,Unprovoked,AUSTRALIA,M,19,N
1966.0,Unprovoked,SINGAPORE,M,39,N
1966.0,Unprovoked,AUSTRALIA,M,29,N
1966.0,Unprovoked,PAPUA NEW GUINEA,F,9 months,Y
1966.0,Unprovoked,PAPUA NEW GUINEA,F,13,Y
1966.0,Unprovoked,PAPUA NEW GUINEA,F,8,Y
1966.0,Unprovoked,AUSTRALIA,M,32,N
1966.0,Provoked,USA,M,20,N
1966.0,Unprovoked,AUSTRALIA,M,43,N
1966.0,Provoked,USA,M,14,N
1966.0,Unprovoked,BAHAMAS,F,18,N
1966.0,Unprovoked,NEW BRITAIN,F,13,Y
1966.0,Unprovoked,NEW BRITAIN,F,9,Y
1966.0,Unprovoked,CROATIA,M,33,Y
1966.0,Unprovoked,ITALY,M,21,N
1966.0,Invalid,USA,M,26,N
1966.0,Unprovoked,USA,M,8,N
1966.0,Unprovoked,USA,M,16,N
1966.0,Provoked,USA,M,34,N
1966.0,Unprovoked,USA,M,14,N
1966.0,Unprovoked,TAIWAN,M,20,Y
1966.0,Unprovoked,PAPUA NEW GUINEA,F,25,Y
1966.0,Invalid,USA,M,46,N
1966.0,Provoked,USA,M,15,N
1966.0,Provoked,USA,M,18,N
1966.0,Unprovoked,USA,M,18,N
1966.0,Sea Disaster,AUSTRALIA,M,40,Y
1966.0,Sea Disaster,AUSTRALIA,M,38,Y
1966.0,Invalid,USA,M,24,N
1966.0,Unprovoked,USA,M,25,N
1966.0,Unprovoked,AUSTRALIA,M,13,N
1966.0,Provoked,SOUTH AFRICA,M,33,N
1966.0,Unprovoked,USA,M,29,N
1966.0,Unprovoked,AUSTRALIA,M,30,N
1966.0,Unprovoked,SOUTH AFRICA,M,16,N
1966.0,Unprovoked,AUSTRALIA,M,43,N
1966.0,Unprovoked,SOUTH AFRICA,M,15,N
1966.0,Unprovoked,NEW ZEALAND,F,15,Y
1966.0,Unprovoked,USA,M,35,N
1966.0,Invalid,USA,F,15,N
1965.0,Unprovoked,AUSTRALIA,M,40,N
1965.0,Provoked,AUSTRALIA,M,43,Y
1965.0,Unprovoked,PACIFIC OCEAN ,M,44,N
1965.0,Unprovoked,AUSTRALIA,M,24,N
1965.0,Unprovoked,BAHAMAS,M,32,N
1965.0,Unprovoked,NEW BRITAIN,M,15,Y
1965.0,Unprovoked,PAPUA NEW GUINEA,M,27,N
1965.0,Unprovoked,MEXICO,M,23,N
1965.0,Unprovoked,USA,M,15,N
1965.0,Unprovoked,MEXICO,M,25,Y
1965.0,Invalid,USA,M,6,N
1965.0,Unprovoked,MEXICO,M,38,N
1965.0,Unprovoked,MEXICO,M,35,N
1965.0,Unprovoked,USA,M,49,N
1965.0,Invalid,USA,M,19,Y
1965.0,Unprovoked,USA,M,28,N
1965.0,Unprovoked,PALAU,M,8,N
1965.0,Unprovoked,USA,M,17,N
1965.0,Unprovoked,USA,M,16,N
1965.0,Unprovoked,SOUTH AFRICA,M,25,N
1965.0,Unprovoked,USA,M,18,N
1965.0,Invalid,USA,M,21,Y
1965.0,Unprovoked,SOUTH AFRICA,M,22,N
1965.0,Unprovoked,SOUTH AFRICA,M,20,N
1965.0,Unprovoked,NEW GUINEA,M,30,Y
1965.0,Unprovoked,USA,M,13,N
1965.0,Provoked,USA,M,Teen,N
1965.0,Unprovoked,EGYPT,M,25 to 35,N
1964.0,Unprovoked,SOUTH AFRICA,M,19,N
1964.0,Unprovoked,PAPUA NEW GUINEA,M,28,N
1964.0,Unprovoked,KENYA,M,10,Y
1964.0,Unprovoked,AUSTRALIA,M,25,N
1964.0,Unprovoked,AUSTRALIA,M,29,Y
1964.0,Provoked,AUSTRALIA,M,25,N
1964.0,Unprovoked,AUSTRALIA,M,19,N
1964.0,Unprovoked,TAIWAN,M,32,Y
1964.0,Unprovoked,TAIWAN,M,20,N
1964.0,Unprovoked,USA,M,14,N
1964.0,Unprovoked,MEXICO,M,19,N
1964.0,Invalid,USA,M,18,N
1964.0,Unprovoked,USA,M,28,N
1964.0,Unprovoked,JAPAN,M,12,N
1964.0,Unprovoked,PANAMA,M,21,N
1964.0,Provoked,USA,M,22,N
1964.0,Unprovoked,SOUTH AFRICA,M,30,N
1964.0,Invalid,SOUTH AFRICA,M,52,Y
1964.0,Invalid,USA,F,29,Y
1964.0,Unprovoked,FIJI,M,23,N
1964.0,Invalid,SOUTH AFRICA,M,40,Y
1964.0,Unprovoked,PANAMA,M,47,N
1964.0,Unprovoked,FIJI,M,35,Y
1964.0,Unprovoked,PANAMA,M,13,Y
1964.0,Unprovoked,AUSTRALIA,M,19,N
1964.0,Sea Disaster,PAPUA NEW GUINEA,M,32,Y
1964.0,Unprovoked,USA,M,38,N
1964.0,Unprovoked,NEW CALEDONIA,M,15,Y
1964.0,Unprovoked,FIJI,M,17,Y
1964.0,Unprovoked,NEW ZEALAND,M,26,N
1964.0,Unprovoked,SOUTH AFRICA,M,25,N
1964.0,Unprovoked,NEW ZEALAND,M,19,Y
1964.0,Invalid,AUSTRALIA,M,23,Y
1964.0,Unprovoked,USA,M,12,N
1964.0,Unprovoked,SOUTH AFRICA,M,39,N
1964.0,Unprovoked,SOUTH AFRICA,M,17,N
1964.0,Unprovoked,USA,M,21,N
1964.0,Unprovoked,FIJI,F,20,N
1963.0,Unprovoked,SOUTH AFRICA,F,20,N
1963.0,Unprovoked,SOUTH AFRICA,M,24,N
1963.0,Unprovoked,SOUTH AFRICA,M,18,Y
1963.0,Provoked,SOUTH AFRICA,M,13,N
1963.0,Unprovoked,SOUTH AFRICA,M,15,Y
1963.0,Unprovoked,AUSTRALIA,M,23,N
1963.0,Unprovoked,NEW BRITAIN,M,22,Y
1963.0,Unprovoked,NEW ZEALAND,M,20,N
1963.0,Provoked,PAPUA NEW GUINEA,F,18,N
1963.0,Unprovoked,FIJI,F,21,N
1963.0,Unprovoked,FIJI,M,25,N
1963.0,Unprovoked,ITALY,M,28,N
1963.0,Unprovoked,PALAU,M,35,N
1963.0,Unprovoked,USA,M,28,N
1963.0,Provoked,NORTH PACIFIC OCEAN,M,20,N
1963.0,Unprovoked,SOLOMON ISLANDS,M,30,Y
1963.0,Provoked,AUSTRALIA,M,18,N
1963.0,Provoked,USA,M,16,N
1963.0,Unprovoked,DOMINICAN REPUBLIC,M,23 & 26,Y
1963.0,Unprovoked,FEDERATED STATES OF MICRONESIA,M,26,N
1963.0,Unprovoked,USA,M,14,N
1963.0,Provoked,USA,M,24,N
1963.0,Unprovoked,GREECE,F,42,Y
1963.0,Provoked,PAPUA NEW GUINEA,M,30,N
1963.0,Unprovoked,USA,M,25,Y
1963.0,Unprovoked,SOUTH AFRICA,M,15,N
1963.0,Unprovoked,AUSTRALIA,M,25,N
1963.0,Unprovoked,USA,M,15,N
1963.0,Unprovoked,AUSTRALIA,M,18,N
1963.0,Unprovoked,FIJI,M,28,N
1963.0,Unprovoked,MAURITIUS,M,24,N
1963.0,Unprovoked,FIJI,M,41,N
1963.0,Unprovoked,AUSTRALIA,F,32,Y
1963.0,Invalid,AUSTRALIA,M,25,Y
1963.0,Unprovoked,SOUTH AFRICA,M,27,N
1963.0,Unprovoked,SOUTH AFRICA,M,24,N
1962.0,Unprovoked,AUSTRALIA,M,16,Y
1962.0,Unprovoked,AUSTRALIA,M,26,N
1962.0,Unprovoked,USA,M,24,N
1962.0,Unprovoked,SOUTH AFRICA,M,30,N
1962.0,Unprovoked,MEXICO,M,32,Y
1962.0,Unprovoked,ADMIRALTY ISLANDS,M,26,N
1962.0,Invalid,USA,F,43,N
1962.0,Unprovoked,PANAMA,M,1,Y
1962.0,Unprovoked,BRITISH WEST INDIES,M,24,N
1962.0,Unprovoked,MEXICO,M,20,N
1962.0,Unprovoked,SOUTH ATLANTIC OCEAN,M,29,Y
1962.0,Unprovoked,ITALY,M,28,Y
1962.0,Provoked,PAPUA NEW GUINEA,M,49,N
1962.0,Provoked,USA,M,39,N
1962.0,Unprovoked,USA,M,40,Y
1962.0,Unprovoked,USA,M,24,N
1962.0,Unprovoked,PAPUA NEW GUINEA,M,(adult),Y
1962.0,Unprovoked,SENEGAL,M,23,N
1962.0,Unprovoked,USA,M,21,N
1962.0,Provoked,MADAGASCAR,M,20,N
1962.0,Provoked,USA,M,19,N
1962.0,Unprovoked,USA,M,41,N
1962.0,Unprovoked,USA,M,13,N
1962.0,Unprovoked,USA,M,11,N
1962.0,Unprovoked,USA,M,31,N
1962.0,Unprovoked,USA,M,32,Y
1962.0,Unprovoked,USA,M,35,Y
1962.0,Unprovoked,USA,M,13,N
1962.0,Provoked,USA,M,55,N
1962.0,Unprovoked,USA,M,31,N
1962.0,Unprovoked,USA,M,17,N
1962.0,Unprovoked,MOZAMBIQUE,M,16,N
1962.0,Unprovoked,SOUTH AFRICA,M,13,N
1962.0,Unprovoked,PAPUA NEW GUINEA,M,10,Y
1962.0,Provoked,NEW ZEALAND,M,15,N
1962.0,Unprovoked,SOUTH AFRICA,M,22,Y
1962.0,Unprovoked,SOUTH AFRICA,M,13,Y
1962.0,Unprovoked,AUSTRALIA,M,35,N
1962.0,Unprovoked,NEW ZEALAND,M,18,N
1962.0,Unprovoked,MOZAMBIQUE,M,16,UNKNOWN
1962.0,Provoked,AUSTRALIA,M,19,N
1962.0,Invalid,SOUTH AFRICA,M,40,Y
1962.0,Unprovoked,NEW ZEALAND,M,44,N
1962.0,Unprovoked,USA,M,29,N
1962.0,Unprovoked,AUSTRALIA,M,19,N
1962.0,Unprovoked,PAPUA NEW GUINEA,M,24,N
1962.0,Unprovoked,NEW ZEALAND,F,54,N
1962.0,Invalid,AUSTRALIA,M,25,Y
1962.0,Unprovoked,MARSHALL ISLANDS,M,57,N
1961.0,Unprovoked,AUSTRALIA,F,18,Y
1961.0,Unprovoked,AUSTRALIA,M,24,N
1961.0,Unprovoked,SOUTH AFRICA,M,18,N
1961.0,Provoked,AUSTRALIA,M,23,N
1961.0,Unprovoked,MOZAMBIQUE,M,20,N
1961.0,Unprovoked,AUSTRALIA,M,22,Y
1961.0,Unprovoked,AUSTRALIA,M,17,N
1961.0,Invalid,USA,M,45,Y
1961.0,Unprovoked,USA,M,45,Y
1961.0,Provoked,USA,M,16,N
1961.0,Unprovoked,CROATIA,M,19,Y
1961.0,Provoked,TANZANIA,M,42,N
1961.0,Unprovoked,MID ATLANTIC OCEAN,M,22,N
1961.0,Provoked,ITALY,M,33 & 37,N
1961.0,Unprovoked,USA,M,16,N
1961.0,Unprovoked,USA,M,19,N
1961.0,Unprovoked,BERMUDA,M,22,N
1961.0,Unprovoked,USA,M,38,N
1961.0,Provoked,USA,M,57,N
1971.0,Unprovoked,TURKEY,M,16,N
1961.0,Unprovoked,ITALY,M,21,N
1961.0,Provoked,PANAMA,M,10,Y
1961.0,Unprovoked,USA,M,23,Y
1961.0,Unprovoked,USA,M,25,N
1961.0,Provoked,PAPUA NEW GUINEA,M,19,N
1961.0,Unprovoked,USA,M,20,N
1961.0,Unprovoked,USA,M,52,N
1961.0,Invalid,USA,M,10,N
1961.0,Unprovoked,MOZAMBIQUE,M,37,N
1961.0,Unprovoked,USA,M,22,N
1961.0,Provoked,AUSTRALIA,M,21,N
1961.0,Unprovoked,AUSTRALIA,M,40,N
1961.0,Unprovoked,MOZAMBIQUE,M,38,Y
1961.0,Unprovoked,AUSTRALIA,M,24,N
1961.0,Unprovoked,AUSTRALIA,M,24,N
1961.0,Unprovoked,AUSTRALIA,M,24,N
1961.0,Unprovoked,AUSTRALIA,M,21,N
1961.0,Unprovoked,NORTH PACIFIC OCEAN,M,33,N
1961.0,Provoked,SOUTH AFRICA,M,44,N
1961.0,Provoked,USA,M,30,N
1961.0,Unprovoked,SOUTH AFRICA,M,27,N
1961.0,Unprovoked,SOUTH AFRICA,M,14,Y
1961.0,Unprovoked,SOUTH AFRICA,M,15,N
1961.0,Provoked,AUSTRALIA,M,27,N
1961.0,Unprovoked,SOUTH AFRICA,M,13,N
1961.0,Unprovoked,SOUTH AFRICA,M,25 or 28,N
1961.0,Unprovoked,SENEGAL,M,20,Y
1960.0,Unprovoked,AUSTRALIA,F,27, N
1960.0,Unprovoked,SOUTH AFRICA,M,25,Y
1960.0,Unprovoked,AUSTRALIA,M,33, N
1960.0,Unprovoked,AUSTRALIA,M,41, N
1960.0,Invalid,USA,F,51,Y
1960.0,Provoked,AUSTRALIA,M,17, N
1960.0,Unprovoked,AUSTRALIA,M,24, N
1960.0,Sea Disaster,USA,M,36,N
1960.0,Invalid,AUSTRALIA,M,24, N
1960.0,Unprovoked,PAPUA NEW GUINEA,M,26, N
1960.0,Invalid,JOHNSTON ISLAND,M,37,N
1960.0,Unprovoked,USA,M,25,N
1960.0,Unprovoked,USA,M,38,N
1960.0,Unprovoked,USA,M,14,N
1960.0,Unprovoked,USA,M,24,N
1960.0,Provoked,USA,M,15,N
1960.0,Provoked,ENGLAND,M,25,N
1960.0,Unprovoked,USA,M,46,N
1960.0,Unprovoked,PAPUA NEW GUINEA,M,25,N
1960.0,Unprovoked,USA,M,17,N
1960.0,Provoked,USA,M,41,N
1960.0,Provoked,NORTH SEA,M,18,N
1960.0,Unprovoked,USA,M,39,N
1960.0,Invalid,USA,M,"37, 67, 35, 27,  ? & 27",N
1960.0,Unprovoked,PHILIPPINES,M,58,Y
1960.0,Unprovoked,USA,M,24,N
1960.0,Unprovoked,PANAMA,M,27,N
1960.0,Unprovoked,BERMUDA,M,25,N
1960.0,Unprovoked,USA,F,16,N
1960.0,Unprovoked,SOUTH AFRICA,M,16,N
1960.0,Unprovoked,USA,M,48,N
1960.0,Invalid,BERMUDA,M,"21, 34,24 & 35",N
1960.0,Unprovoked,AUSTRALIA,M,17,N
1960.0,Unprovoked,USA,M,42,N
1960.0,Unprovoked,GUAM,M,44,N
1960.0,Unprovoked,AUSTRALIA,M,30 & 32,N
1960.0,Unprovoked,NEW ZEALAND,M,22,N
1960.0,Invalid,USA,M,36,N
1960.0,Unprovoked,PAPUA NEW GUINEA,M,26,Y
1960.0,Provoked,AUSTRALIA,M,20,N
1960.0,Unprovoked,AUSTRALIA,M,13,Y
1960.0,Unprovoked,GRENADA,M,9,N
1960.0,Unprovoked,PAPUA NEW GUINEA,M,16,Y
1960.0,Unprovoked,PAPUA NEW GUINEA,M,20,N
1960.0,Unprovoked,MOZAMBIQUE,F,5,Y
1959.0,Unprovoked,AUSTRALIA,M,29,Y
1959.0,Provoked,AUSTRALIA,M,17 & 35,N
1959.0,Sea Disaster,MALDIVE ISLANDS,F,3,Y
1959.0,Unprovoked,AUSTRALIA,M,19,N
1959.0,Unprovoked,AUSTRALIA,M,17,N
1959.0,Unprovoked,AUSTRALIA,M,19,N
1959.0,Unprovoked,USA,M,21,N
1959.0,Unprovoked,MOZAMBIQUE,M,X,Y
1959.0,Unprovoked,USA,M,30,N
1959.0,Unprovoked,FIJI,M,36,N
1959.0,Unprovoked,PHILIPPINES,M,28,N
1959.0,Invalid,BERMUDA,F,29,Y
1959.0,Sea Disaster,USA,M,30,N
1959.0,Unprovoked,MEXICO,F,"""middle-age""",Y
1959.0,Invalid,JAPAN,M,14,N
1959.0,Invalid,PHILIPPINES,M,10,Y
1959.0,Invalid,USA,M,21,N
1959.0,Unprovoked,USA,M,26,Y
1959.0,Provoked,USA,M,32,N
1959.0,Unprovoked,JAPAN,M,13 or 18,Y
1959.0,Unprovoked,USA,F,15,N
1959.0,Invalid,ITALY,M,34 & 19,Y
1959.0,Unprovoked,USA,M,25,N
1959.0,Unprovoked,JAPAN,M,22,Y
1959.0,Provoked,USA,M,13,N
1959.0,Unprovoked,USA,M,33,Y
1959.0,Provoked,SOUTH AFRICA,M,23,N
1959.0,Unprovoked,USA,F,37,N
1959.0,Unprovoked,USA,M,18,Y
1959.0,Unprovoked,USA,M,19,N
1959.0,Invalid,AUSTRALIA,M,22,N
1959.0,Unprovoked,AUSTRALIA,M,43,N
1959.0,Unprovoked,USA,M,13,N
1959.0,Unprovoked,PHILIPPINES,M,20,Y
1959.0,Unprovoked,SOLOMON ISLANDS,M,15,Y
1959.0,Unprovoked,SOUTH AFRICA,M,14,N
1959.0,Unprovoked,AUSTRALIA,M,20,N
1959.0,Unprovoked,ECUADOR,M,57,N
1959.0,Unprovoked,AUSTRALIA,M,16,N
1959.0,Unprovoked,AUSTRALIA,M,22,Y
1959.0,Unprovoked,AUSTRALIA,M,17,N
1959.0,Unprovoked,SOUTH AFRICA,M,18,N
1959.0,Unprovoked,MOZAMBIQUE,M,33 & 26,Y
1958.0,Unprovoked,SOUTH AFRICA,M,14,Y
1958.0,Unprovoked,USA,M,15,Y
1958.0,Unprovoked,AMERICAN SAMOA,M,22,Y
1958.0,Unprovoked,AUSTRALIA,M,21,Y
1958.0,Unprovoked,USA,M,15,N
1958.0,Unprovoked,USA,M,60,N
1958.0,Unprovoked,PAPUA NEW GUINEA,M,26,N
1958.0,Unprovoked,ANDAMAN / NICOBAR ISLANDAS,M,32,Y
1958.0,Unprovoked,BAHAMAS,M,42,N
1958.0,Provoked,USA,M,20,N
1958.0,Unprovoked,USA,M,12,N
1958.0,Unprovoked,USA,M,8,N
1958.0,Unprovoked,USA,M,35,Y
1958.0,Unprovoked,KENYA,M,21,Y
1958.0,Sea Disaster,PACIFIC OCEAN,M,31,N
1958.0,Provoked,USA,M,20,N
1958.0,Unprovoked,PAPUA NEW GUINEA,M,38,Y
1958.0,Unprovoked,BAHAMAS,M,36,N
1958.0,Provoked,USA,M,59,N
1958.0,Unprovoked,USA,M,17,N
1958.0,Provoked,USA,M,29,N
1958.0,Unprovoked,TAIWAN,M,29,N
1958.0,Unprovoked,SOUTH AFRICA,F,28,Y
1958.0,Unprovoked,SOUTH AFRICA,M,29,Y
1958.0,Invalid,AUSTRALIA,M,21,Y
1958.0,Provoked,USA,M,18,N
1958.0,Unprovoked,AUSTRALIA,M,17,N
1958.0,Unprovoked,AUSTRALIA,M,14,N
1958.0,Invalid,JAPAN,M,50,Y
1957.0,Unprovoked,SOUTH AFRICA,F,14,N
1957.0,Unprovoked,SOUTH AFRICA,M,20,N
1957.0,Unprovoked,SOUTH AFRICA,M,23,Y
1957.0,Unprovoked,SOUTH AFRICA,M,15,Y
1957.0,Unprovoked,SOUTH AFRICA,M,16,N
1957.0,Unprovoked,SOLOMON ISLANDS,M,22,Y
1957.0,Unprovoked,SOLOMON ISLANDS,F,28,Y
1957.0,Unprovoked,USA,M,57,Y
1957.0,Unprovoked,AUSTRALIA,M,36,N
1957.0,Unprovoked,AUSTRALIA,M,28,N
1957.0,Unprovoked,USA,M,25,Y
1957.0,Unprovoked,AUSTRALIA,M,15,N
1957.0,Provoked,USA,M,17,N
1957.0,Unprovoked,AUSTRALIA,M,22,N
1957.0,Unprovoked,PAPUA NEW GUINEA,M,17,N
1957.0,Unprovoked,SOLOMON ISLANDS,M,15,N
1957.0,Unprovoked,SOUTH AFRICA,M,12,Y
1957.0,Unprovoked,CUBA,M,18,Y
1957.0,Unprovoked,FIJI,M,30,N
1956.0,Unprovoked,PAPUA NEW GUINEA,M,19,Y
1956.0,Unprovoked,PAPUA NEW GUINEA,M,16,Y
1956.0,Provoked,NEW ZEALAND,M,70,N
1956.0,Unprovoked,SOUTH AFRICA,M,29,N
1956.0,Unprovoked,SENEGAL,M,19,N
1956.0,Unprovoked,USA,M,27,N
1956.0,Unprovoked,PAPUA NEW GUINEA,M,34,Y
1956.0,Unprovoked,USA,M,13,Y
1956.0,Unprovoked,USA,M,10,N
1956.0,Unprovoked,SOUTH AFRICA,M,23,N
1956.0,Provoked,USA,M,13,Y
1956.0,Provoked,USA,M,38,N
1956.0,Unprovoked,MALTA,M,40,Y
1956.0,Unprovoked,USA,F,38,N
1956.0,Unprovoked,USA,M,7,N
1956.0,Boating,PORTUGAL,M,23,Y
1956.0,Unprovoked,CUBA,M,30,Y
1956.0,Unprovoked,AUSTRALIA,M,13,N
1956.0,Unprovoked,AUSTRALIA,M,26,Y
1956.0,Unprovoked,AUSTRALIA,M,21,N
1956.0,Unprovoked,AUSTRALIA,M,15,Y
1956.0,Unprovoked,AUSTRALIA,M,8,N
1956.0,Unprovoked,AUSTRALIA,M,18,N
1956.0,Unprovoked,COSTA RICA,M,33,Y
1956.0,Unprovoked,AUSTRALIA,M,25,N
1956.0,Unprovoked,GREECE,F,15,Y
1956.0,Unprovoked,USA,F,14,UNKNOWN
1955.0,Unprovoked,PAPUA NEW GUINEA,M,8,N
1955.0,Provoked,AUSTRALIA,M,28,N
1955.0,Unprovoked,USA,M,16,N
1955.0,Provoked,USA,M,25,N
1955.0,Unprovoked,CROATIA,F,32,Y
1955.0,Unprovoked,AMERICAN SAMOA,M,28,Y
1955.0,Unprovoked,NORTH ATLANTIC OCEAN ,M,15,N
1955.0,Unprovoked,JAPAN,M,22,Y
1955.0,Unprovoked,USA,M,13,N
1955.0,Provoked,USA,M,28,N
1955.0,Unprovoked,AUSTRALIA,M,22,Y
1955.0,Provoked,AUSTRALIA,M,25,N
1955.0,Unprovoked,USA,M,19,N
1955.0,Unprovoked,AUSTRALIA,M,25,Y
1955.0,Unprovoked,INDIA,M,25,N
1955.0,Unprovoked,AUSTRALIA,M,13,Y
1955.0,Unprovoked,MADAGASCAR,M,16,Y
1955.0,Unprovoked,COLUMBIA,M,12,N
1954.0,Unprovoked,AMERICAN SAMOA,M,27,Y
1954.0,Unprovoked,AUSTRALIA,M,23,Y
1954.0,Unprovoked,SOUTH AFRICA,M,16,N
1954.0,Provoked,UNITED KINGDOM,M,62,N
1954.0,Invalid,JAPAN,M,13,Y
1954.0,Unprovoked,USA,M,35,N
1954.0,Unprovoked,HONG KONG,M,20,Y
1954.0,Unprovoked,AUSTRALIA,M,35,Y
1954.0,Unprovoked,ITALY,M,27,N
1954.0,Unprovoked,ECUADOR,M,34,N
1954.0,Unprovoked,SINGAPORE,M,28,Y
1954.0,Unprovoked,BERMUDA,M,22,N
1954.0,Provoked,USA,M,35,N
1954.0,Unprovoked,AUSTRALIA,M,30,N
1954.0,Unprovoked,AUSTRALIA,M,23,Y
1954.0,Unprovoked,AUSTRALIA,M,30,N
1954.0,Unprovoked,ARGENTINA,M,18,N
1954.0,Unprovoked,PAPUA NEW GUINEA,M,26,N
1954.0,Unprovoked,PAPUA NEW GUINEA,M,12,N
1953.0,Unprovoked,SOUTH AFRICA,M,23,N
1953.0,Unprovoked,AUSTRALIA,M,16,N
1953.0,Unprovoked,PHILIPPINES,M,23,Y
1953.0,Unprovoked,USA,M,15,N
1953.0,Invalid,MEXICO,M,19,N
1953.0,Unprovoked,MEXICO,F,18,Y
1953.0,Unprovoked,USA,M,15,Y
1953.0,Unprovoked,USA,F,26,N
1953.0,Unprovoked,PANAMA,M,19,N
1953.0,Unprovoked,USA,F,19,N
1953.0,Unprovoked,AUSTRALIA,M,23,N
1953.0,Unprovoked,AUSTRALIA,M,25,N
1953.0,Provoked,AUSTRALIA,M,61,N
1952.0,Unprovoked,AUSTRALIA,M,25,N
1952.0,Provoked,ITALY,M,17,N
1952.0,Unprovoked,USA,M,17,Y
1952.0,Unprovoked,USA,M,40,Y
1952.0,Invalid,SOUTH AFRICA,M,18,Y
1952.0,Provoked,USA,M,43,N
1952.0,Provoked,USA,M,34,N
1952.0,Provoked,USA,M,34,N
1952.0,Unprovoked,PAPUA NEW GUINEA,M,27,Y
1951.0,Unprovoked,MOZAMBIQUE,M,15,Y
1951.0,Provoked,AUSTRALIA,M,18,N
1951.0,Unprovoked,AUSTRALIA,M,21,Y
1951.0,Unprovoked,SOUTH AFRICA,M,23,N
1951.0,Unprovoked,JAMAICA,M,81,N
1951.0,Unprovoked,SOUTH AFRICA,M,24,N
1951.0,Unprovoked,AUSTRALIA,M,42,Y
1951.0,Unprovoked,ITALY,F,21,Y
1951.0,Unprovoked,AUSTRALIA,M,56,Y
1951.0,Unprovoked,GREECE,M,18,N
1951.0,Unprovoked,GREECE,F,16,Y
1951.0,Unprovoked,USA,M,13,N
1951.0,Unprovoked,PACIFIC OCEAN,M,40,N
1951.0,Unprovoked,FRENCH POLYNESIA,M,39,N
1951.0,Unprovoked,MEXICO,M,16,N
1951.0,Provoked,AUSTRALIA,M,23,N
1951.0,Unprovoked,AUSTRALIA,M,"""young""",N
1951.0,Unprovoked,SOUTH AFRICA,M,19,N
1951.0,Unprovoked,SOUTH AFRICA,M,31,N
1951.0,Unprovoked,AUSTRALIA,M,20,N
1951.0,Unprovoked,AUSTRALIA,M,14,N
1951.0,Unprovoked,SOUTH AFRICA,M,19,Y
1950.0,Unprovoked,AUSTRALIA,M,19,N
1950.0,Unprovoked,AUSTRALIA,M,20,Y
1950.0,Provoked,AUSTRALIA,M,17,N
1950.0,Unprovoked,AUSTRALIA,M,21,N
1950.0,Boating,AUSTRALIA,M,18,N
1950.0,Unprovoked,USA,M,31,N
1950.0,Unprovoked,AUSTRALIA,M,25,N
1950.0,Provoked,EL SALVADOR,M,27,N
1950.0,Unprovoked,JAPAN,M,19,Y
1950.0,Unprovoked,CUBA,M,30,N
1950.0,Unprovoked,USA,M,11,N
1950.0,Unprovoked,USA,M,21,N
1950.0,Unprovoked,USA,M,16,N
1950.0,Sea Disaster,USA,M,25,Y
1950.0,Unprovoked,SOUTH AFRICA,M,27,N
1950.0,Sea Disaster,AUSTRALIA,M,50,Y
1950.0,Unprovoked,SOUTH AFRICA,M,20,Y
1950.0,Unprovoked,SOUTH AFRICA,M,14,Y
1950.0,Unprovoked,INDONESIA,M,7 or 8,Y
1949.0,Unprovoked,AUSTRALIA,M,35,N
